date,Ibex 35,ibex 35 down,credito,recesión,Ibex 35%,ibex 35 down%,credito%,recesión%
2018-10-25,76,0,88,13,10.14,0.0,0.0,-70.45
2018-10-26,77,0,89,13,1.32,0.0,1.14,0.0
2018-10-27,6,0,64,7,-92.21,0.0,-28.09,-46.15
2018-10-28,6,0,54,7,0.0,0.0,-15.62,0.0
2018-10-29,70,0,84,54,1066.49,0.0,55.55,671.33
2018-10-30,72,0,91,19,2.86,0.0,8.33,-64.81
2018-10-31,73,0,89,19,1.39,0.0,-2.2,0.0
2018-11-01,48,0,79,33,-34.25,0.0,-11.24,73.68
2018-11-02,76,0,77,20,58.33,0.0,-2.53,-39.39
2018-11-03,8,0,62,0,-89.47,0.0,-19.48,-100.0
2018-11-04,7,0,63,35,-12.5,0.0,1.61,3500000.0
2018-11-05,77,0,93,60,999.86,0.0,47.62,71.43
2018-11-06,83,0,100,25,7.79,0.0,7.53,-58.33
2018-11-07,100,0,91,42,20.48,0.0,-9.0,68.0
2018-11-08,91,0,95,18,-9.0,0.0,4.4,-57.14
2018-11-09,77,0,93,33,-15.38,0.0,-2.11,83.33
2018-11-10,10,0,68,21,-87.01,0.0,-26.88,-36.36
2018-11-11,7,0,56,7,-30.0,0.0,-17.65,-66.66
2018-11-12,71,0,91,37,914.16,0.0,62.5,428.51
2018-11-13,69,0,95,25,-2.82,0.0,4.4,-32.43
2018-11-14,72,49,91,38,4.35,4900000.0,-4.21,52.0
2018-11-15,76,0,87,25,5.56,-100.0,-4.4,-34.21
2018-11-16,65,0,92,66,-14.47,0.0,5.75,163.99
2018-11-17,9,0,70,51,-86.15,0.0,-23.91,-22.73
2018-11-18,5,0,60,7,-44.44,0.0,-14.29,-86.27
2018-11-19,70,0,91,32,1299.74,0.0,51.67,357.09
2018-11-20,66,0,91,68,-5.71,0.0,0.0,112.5
2018-11-21,71,49,95,25,7.58,4900000.0,4.4,-63.23
2018-11-22,72,0,96,45,1.41,-100.0,1.05,80.0
2018-11-23,66,0,89,45,-8.33,0.0,-7.29,0.0
2018-11-24,7,0,68,50,-89.39,0.0,-23.6,11.11
2018-11-25,5,0,60,21,-28.57,0.0,-11.76,-58.0
2018-11-26,67,0,90,48,1239.75,0.0,50.0,128.57
2018-11-27,79,0,89,19,17.91,0.0,-1.11,-60.42
2018-11-28,72,0,89,37,-8.86,0.0,0.0,94.73
2018-11-29,71,0,88,38,-1.39,0.0,-1.12,2.7
2018-11-30,71,49,88,19,0.0,4900000.0,0.0,-50.0
2018-12-01,8,0,64,29,-88.73,-100.0,-27.27,52.63
2018-12-02,6,0,55,14,-25.0,0.0,-14.06,-51.72
2018-12-03,72,0,90,50,1099.82,0.0,63.64,257.12
2018-12-04,70,0,94,44,-2.78,0.0,4.44,-12.0
2018-12-05,65,0,93,100,-7.14,0.0,-1.06,127.27
2018-12-06,53,49,90,25,-18.46,4900000.0,-3.23,-75.0
2018-12-07,74,0,86,33,39.62,-100.0,-4.44,32.0
2018-12-08,10,57,61,29,-86.49,5700000.0,-29.07,-12.12
2018-12-09,6,0,50,7,-40.0,-100.0,-18.03,-75.86
2018-12-10,65,49,86,19,983.17,4900000.0,72.0,171.4
2018-12-11,73,49,90,19,12.31,0.0,4.65,0.0
2018-12-12,84,0,85,26,15.07,-100.0,-5.56,36.84
2018-12-13,86,0,90,20,2.38,0.0,5.88,-23.08
2018-12-14,78,0,87,26,-9.3,0.0,-3.33,30.0
2018-12-15,10,0,65,8,-87.18,0.0,-25.29,-69.23
2018-12-16,6,0,54,7,-40.0,0.0,-16.92,-12.5
2018-12-17,70,0,87,18,1066.49,0.0,61.11,157.12
2018-12-18,68,0,93,31,-2.86,0.0,6.9,72.22
2018-12-19,72,0,89,40,5.88,0.0,-4.3,29.03
2018-12-20,79,0,87,41,9.72,0.0,-2.25,2.5
2018-12-21,77,0,83,0,-2.53,0.0,-4.6,-100.0
2018-12-22,10,0,60,23,-87.01,0.0,-27.71,2300000.0
2018-12-23,7,0,50,31,-30.0,0.0,-16.67,34.78
2018-12-24,49,59,57,0,599.91,5900000.0,14.0,-100.0
2018-12-25,16,0,36,8,-67.35,-100.0,-36.84,800000.0
2018-12-26,57,0,83,28,256.23,0.0,130.55,249.97
2018-12-27,82,0,90,20,43.86,0.0,8.43,-28.57
2018-12-28,80,0,87,21,-2.44,0.0,-3.33,5.0
2018-12-29,14,0,66,15,-82.5,0.0,-24.14,-28.57
2018-12-30,7,0,50,30,-50.0,0.0,-24.24,99.99
2018-12-31,57,0,63,15,714.18,0.0,26.0,-50.0
2019-01-01,14,61,37,0,-75.44,6100000.0,-41.27,-99.99
2019-01-02,82,0,87,20,485.68,-100.0,135.13,2000000.0
2019-01-03,81,0,90,45,-1.22,0.0,3.45,124.99
2019-01-04,94,0,87,13,16.05,0.0,-3.33,-71.11
2019-01-05,11,0,71,7,-88.3,0.0,-18.39,-46.15
2019-01-06,9,0,53,21,-18.18,0.0,-25.35,199.97
2019-01-07,77,49,89,13,755.47,4900000.0,67.92,-38.09
2019-01-08,89,0,94,32,15.58,-100.0,5.62,146.14
2019-01-09,88,49,95,32,-1.12,4900000.0,1.06,0.0
2019-01-10,94,0,94,13,6.82,-100.0,-1.05,-59.37
2019-01-11,81,50,92,33,-13.83,5000000.0,-2.13,153.83
2019-01-12,11,0,67,43,-86.42,-100.0,-27.17,30.3
2019-01-13,7,0,55,29,-36.36,0.0,-17.91,-32.56
2019-01-14,76,0,94,37,985.57,0.0,70.91,27.59
2019-01-15,84,0,98,25,10.53,0.0,4.26,-32.43
2019-01-16,93,0,95,13,10.71,0.0,-3.06,-48.0
2019-01-17,90,0,90,19,-3.23,0.0,-5.26,46.15
2019-01-18,85,50,86,19,-5.56,5000000.0,-4.44,0.0
2019-01-19,12,0,70,22,-85.88,-100.0,-18.6,15.79
2019-01-20,6,0,59,27,-50.0,0.0,-15.71,22.73
2019-01-21,77,0,89,38,1183.14,0.0,50.85,40.74
2019-01-22,79,0,94,50,2.6,0.0,5.62,31.58
2019-01-23,93,47,87,43,17.72,4700000.0,-7.45,-14.0
2019-01-24,91,0,92,25,-2.15,-100.0,5.75,-41.86
2019-01-25,88,0,84,6,-3.3,0.0,-8.7,-76.0
2019-01-26,13,0,68,7,-85.23,0.0,-19.05,16.66
2019-01-27,8,0,57,7,-38.46,0.0,-16.18,0.0
2019-01-28,75,0,87,55,837.4,0.0,52.63,685.62
2019-01-29,86,0,88,24,14.67,0.0,1.15,-56.36
2019-01-30,76,0,94,18,-11.63,0.0,6.82,-25.0
2019-01-31,86,95,92,44,13.16,9500000.0,-2.13,144.44
2019-02-01,81,49,90,32,-5.81,-48.42,-2.17,-27.27
2019-02-02,10,0,68,21,-87.65,-100.0,-24.44,-34.37
2019-02-03,6,0,57,21,-40.0,0.0,-16.18,0.0
2019-02-04,79,0,85,6,1216.46,0.0,49.12,-71.43
2019-02-05,86,0,96,25,8.86,0.0,12.94,316.61
2019-02-06,77,0,94,43,-10.46,0.0,-2.08,72.0
2019-02-07,80,48,94,25,3.9,4800000.0,0.0,-41.86
2019-02-08,74,0,88,38,-7.5,-100.0,-6.38,52.0
2019-02-09,9,0,69,35,-87.84,0.0,-21.59,-7.89
2019-02-10,6,0,58,21,-33.33,0.0,-15.94,-40.0
2019-02-11,77,0,94,6,1183.14,0.0,62.07,-71.43
2019-02-12,77,0,91,67,0.0,0.0,-3.19,1016.5
2019-02-13,72,0,92,43,-6.49,0.0,1.1,-35.82
2019-02-14,80,47,90,37,11.11,4700000.0,-2.17,-13.95
2019-02-15,81,49,88,19,1.25,4.26,-2.22,-48.65
2019-02-16,11,0,70,21,-86.42,-100.0,-20.45,10.53
2019-02-17,6,0,62,21,-45.45,0.0,-11.43,0.0
2019-02-18,79,48,93,6,1216.46,4800000.0,50.0,-71.43
2019-02-19,74,0,95,24,-6.33,-100.0,2.15,299.95
2019-02-20,87,0,96,37,17.57,0.0,1.05,54.16
2019-02-21,81,0,91,37,-6.9,0.0,-5.21,0.0
2019-02-22,81,0,84,32,0.0,0.0,-7.69,-13.51
2019-02-23,10,0,67,29,-87.65,0.0,-20.24,-9.37
2019-02-24,6,0,58,7,-40.0,0.0,-13.43,-75.86
2019-02-25,80,47,91,37,1233.13,4700000.0,56.9,428.51
2019-02-26,74,0,92,49,-7.5,-100.0,1.1,32.43
2019-02-27,76,0,92,42,2.7,0.0,0.0,-14.29
2019-02-28,77,48,91,50,1.32,4800000.0,-1.09,19.05
2019-03-01,91,0,85,39,18.18,-100.0,-6.59,-22.0
2019-03-02,11,0,65,43,-87.91,0.0,-23.53,10.26
2019-03-03,7,0,55,50,-36.36,0.0,-15.38,16.28
2019-03-04,77,0,76,13,999.86,0.0,38.18,-74.0
2019-03-05,74,0,76,32,-3.9,0.0,0.0,146.14
2019-03-06,76,0,91,25,2.7,0.0,19.74,-21.87
2019-03-07,83,0,91,32,9.21,0.0,0.0,28.0
2019-03-08,82,50,85,20,-1.2,5000000.0,-6.59,-37.5
2019-03-09,8,0,69,14,-90.24,-100.0,-18.82,-30.0
2019-03-10,5,0,59,28,-37.5,0.0,-14.49,99.99
2019-03-11,72,0,91,57,1339.73,0.0,54.24,103.57
2019-03-12,79,0,96,56,9.72,0.0,5.49,-1.75
2019-03-13,77,47,90,18,-2.53,4700000.0,-6.25,-67.86
2019-03-14,78,0,92,13,1.3,-100.0,2.22,-27.78
2019-03-15,82,0,89,19,5.13,0.0,-3.26,46.15
2019-03-16,9,0,69,14,-89.02,0.0,-22.47,-26.31
2019-03-17,6,0,59,36,-33.33,0.0,-14.49,157.13
2019-03-18,82,49,88,38,1266.46,4900000.0,49.15,5.56
2019-03-19,95,46,94,30,15.85,-6.12,6.82,-21.05
2019-03-20,93,0,96,32,-2.11,-100.0,2.13,6.67
2019-03-21,82,0,92,71,-11.83,0.0,-4.17,121.87
2019-03-22,82,0,86,33,0.0,0.0,-6.52,-53.52
2019-03-23,8,0,71,29,-90.24,0.0,-17.44,-12.12
2019-03-24,6,0,62,19,-25.0,0.0,-12.68,-34.48
2019-03-25,80,0,90,45,1233.13,0.0,45.16,136.83
2019-03-26,75,0,91,37,-6.25,0.0,1.11,-17.78
2019-03-27,84,0,90,39,12.0,0.0,-1.1,5.41
2019-03-28,82,0,90,44,-2.38,0.0,0.0,12.82
2019-03-29,81,0,91,20,-1.22,0.0,1.11,-54.54
2019-03-30,9,0,65,22,-88.89,0.0,-28.57,10.0
2019-03-31,7,0,58,36,-22.22,0.0,-10.77,63.63
2019-04-01,74,0,90,31,957.01,0.0,55.17,-13.89
2019-04-02,79,0,92,69,6.76,0.0,2.22,122.58
2019-04-03,79,0,93,63,0.0,0.0,1.09,-8.7
2019-04-04,89,0,90,19,12.66,0.0,-3.23,-69.84
2019-04-05,92,100,89,26,3.37,10000000.0,-1.11,36.84
2019-04-06,11,0,70,43,-88.04,-100.0,-21.35,65.38
2019-04-07,5,0,64,43,-54.54,0.0,-8.57,0.0
2019-04-08,73,0,91,19,1359.73,0.0,42.19,-55.81
2019-04-09,76,48,95,49,4.11,4800000.0,4.4,157.89
2019-04-10,71,0,88,68,-6.58,-100.0,-7.37,38.77
2019-04-11,74,0,91,25,4.23,0.0,3.41,-63.23
2019-04-12,76,0,92,47,2.7,0.0,1.1,88.0
2019-04-13,9,0,69,15,-88.16,0.0,-25.0,-68.08
2019-04-14,4,0,63,22,-55.55,0.0,-8.7,46.66
2019-04-15,71,0,88,19,1674.58,0.0,39.68,-13.64
2019-04-16,74,0,92,51,4.23,0.0,4.55,168.41
2019-04-17,72,0,93,45,-2.7,0.0,1.09,-11.76
2019-04-18,65,0,79,13,-9.72,0.0,-15.05,-71.11
2019-04-19,19,0,61,28,-70.77,0.0,-22.78,115.38
2019-04-20,9,0,62,8,-52.63,0.0,1.64,-71.43
2019-04-21,7,0,56,38,-22.22,0.0,-9.68,374.95
2019-04-22,34,0,96,20,385.66,0.0,71.43,-47.37
2019-04-23,69,0,96,25,102.94,0.0,0.0,25.0
2019-04-24,67,0,97,25,-2.9,0.0,1.04,0.0
2019-04-25,69,0,97,38,2.99,0.0,0.0,52.0
2019-04-26,72,0,96,13,4.35,0.0,-1.03,-65.79
2019-04-27,8,0,73,28,-88.89,0.0,-23.96,115.38
2019-04-28,6,0,65,42,-25.0,0.0,-10.96,50.0
2019-04-29,86,0,93,37,1333.11,0.0,43.08,-11.9
2019-04-30,73,0,94,44,-15.12,0.0,1.08,18.92
2019-05-01,19,52,69,20,-73.97,5200000.0,-26.6,-54.54
2019-05-02,66,48,92,50,247.36,-7.69,33.33,149.99
2019-05-03,68,0,90,26,3.03,-100.0,-2.17,-48.0
2019-05-04,9,0,68,7,-86.76,0.0,-24.44,-73.07
2019-05-05,7,0,63,14,-22.22,0.0,-7.35,99.99
2019-05-06,69,0,94,43,885.59,0.0,49.21,207.13
2019-05-07,66,0,96,25,-4.35,0.0,2.13,-41.86
2019-05-08,69,48,94,56,4.55,4800000.0,-2.08,124.0
2019-05-09,70,49,89,57,1.45,2.08,-5.32,1.79
2019-05-10,73,0,87,39,4.29,-100.0,-2.25,-31.58
2019-05-11,8,0,70,29,-89.04,0.0,-19.54,-25.64
2019-05-12,4,0,56,29,-49.99,0.0,-20.0,0.0
2019-05-13,66,0,92,44,1549.61,0.0,64.28,51.72
2019-05-14,71,0,96,50,7.58,0.0,4.35,13.64
2019-05-15,67,0,97,25,-5.63,0.0,1.04,-50.0
2019-05-16,71,0,93,37,5.97,0.0,-4.12,48.0
2019-05-17,79,50,93,32,11.27,5000000.0,0.0,-13.51
2019-05-18,9,0,69,36,-88.61,-100.0,-25.81,12.5
2019-05-19,5,0,59,21,-44.44,0.0,-14.49,-41.67
2019-05-20,69,0,89,18,1279.74,0.0,50.85,-14.29
2019-05-21,70,47,95,49,1.45,4700000.0,6.74,172.21
2019-05-22,72,0,94,31,2.86,-100.0,-1.05,-36.73
2019-05-23,68,0,92,49,-5.56,0.0,-2.13,58.06
2019-05-24,76,0,90,13,11.76,0.0,-2.17,-73.47
2019-05-25,9,0,71,36,-88.16,0.0,-21.11,176.91
2019-05-26,7,0,64,22,-22.22,0.0,-9.86,-38.89
2019-05-27,65,0,93,44,828.45,0.0,45.31,100.0
2019-05-28,68,0,93,49,4.62,0.0,0.0,11.36
2019-05-29,63,0,94,49,-7.35,0.0,1.08,0.0
2019-05-30,76,0,97,57,20.63,0.0,3.19,16.33
2019-05-31,77,0,93,52,1.32,0.0,-4.12,-8.77
2019-06-01,7,0,71,42,-90.91,0.0,-23.66,-19.23
2019-06-02,5,0,64,21,-28.57,0.0,-9.86,-50.0
2019-06-03,70,0,94,55,1299.74,0.0,46.87,161.9
2019-06-04,74,0,100,37,5.71,0.0,6.38,-32.73
2019-06-05,73,0,96,43,-1.35,0.0,-4.0,16.22
2019-06-06,79,48,94,93,8.22,4800000.0,-2.08,116.28
2019-06-07,76,0,93,71,-3.8,-100.0,-1.06,-23.66
2019-06-08,11,0,71,29,-85.53,0.0,-23.66,-59.15
2019-06-09,6,0,64,29,-45.45,0.0,-9.86,0.0
2019-06-10,77,0,93,50,1183.14,0.0,45.31,72.41
2019-06-11,77,0,97,36,0.0,0.0,4.3,-28.0
2019-06-12,68,0,97,44,-11.69,0.0,0.0,22.22
2019-06-13,74,0,93,37,8.82,0.0,-4.12,-15.91
2019-06-14,63,0,89,44,-14.86,0.0,-4.3,18.92
2019-06-15,9,0,72,21,-85.71,0.0,-19.1,-52.27
2019-06-16,5,0,59,63,-44.44,0.0,-18.06,199.99
2019-06-17,70,0,92,38,1299.74,0.0,55.93,-39.68
2019-06-18,67,0,94,37,-4.29,0.0,2.17,-2.63
2019-06-19,78,0,92,62,16.42,0.0,-2.13,67.57
2019-06-20,67,0,86,38,-14.1,0.0,-6.52,-38.71
2019-06-21,69,0,88,32,2.99,0.0,2.33,-15.79
2019-06-22,7,0,70,43,-89.85,0.0,-20.45,34.37
2019-06-23,6,0,59,7,-14.28,0.0,-15.71,-83.72
2019-06-24,66,0,86,19,999.83,0.0,45.76,171.4
2019-06-25,60,0,96,31,-9.09,0.0,11.63,63.15
2019-06-26,63,0,95,67,5.0,0.0,-1.04,116.13
2019-06-27,67,0,90,48,6.35,0.0,-5.26,-28.36
2019-06-28,77,0,93,13,14.93,0.0,3.33,-72.92
2019-06-29,8,0,70,14,-89.61,0.0,-24.73,7.69
2019-06-30,6,0,61,7,-25.0,0.0,-12.86,-50.0
2019-07-01,68,0,93,50,1033.16,0.0,52.46,614.2
2019-07-02,73,0,94,80,7.35,0.0,1.08,60.0
2019-07-03,31,0,95,1,-57.53,0.0,1.06,-98.75
2019-07-03,31,0,95,6,0.0,0.0,0.0,499.5
2019-07-03,31,0,95,1,0.0,0.0,0.0,-83.32
2019-07-03,31,0,95,6,0.0,0.0,0.0,499.5
2019-07-03,31,0,95,1,0.0,0.0,0.0,-83.32
2019-07-03,31,0,95,6,0.0,0.0,0.0,499.5
2019-07-03,31,0,95,1,0.0,0.0,0.0,-83.32
2019-07-03,31,0,95,6,0.0,0.0,0.0,499.5
2019-07-03,75,0,95,1,141.93,0.0,0.0,-83.32
2019-07-03,75,0,95,6,0.0,0.0,0.0,499.5
2019-07-03,75,0,95,1,0.0,0.0,0.0,-83.32
2019-07-03,75,0,95,6,0.0,0.0,0.0,499.5
2019-07-03,75,0,95,1,0.0,0.0,0.0,-83.32
2019-07-03,75,0,95,6,0.0,0.0,0.0,499.5
2019-07-03,75,0,95,1,0.0,0.0,0.0,-83.32
2019-07-03,75,0,95,6,0.0,0.0,0.0,499.5
2019-07-04,34,0,97,3,-54.67,0.0,2.11,-49.99
2019-07-05,31,0,91,4,-8.82,0.0,-6.19,33.32
2019-07-06,4,0,69,5,-87.09,0.0,-24.18,24.99
2019-07-07,2,0,61,1,-49.99,0.0,-11.59,-79.98
2019-07-08,28,10,89,4,1299.35,1000000.0,45.9,299.7
2019-07-09,28,0,97,3,0.0,-99.99,8.99,-24.99
2019-07-10,30,0,96,7,7.14,0.0,-1.03,133.29
2019-07-11,28,0,95,7,-6.67,0.0,-1.04,0.0
2019-07-12,31,0,93,32,10.71,0.0,-2.11,357.09
2019-07-13,4,0,73,30,-87.09,0.0,-21.51,-6.25
2019-07-14,3,0,61,9,-24.99,0.0,-16.44,-70.0
2019-07-15,30,10,100,12,899.7,1000000.0,63.93,33.33
2019-07-16,29,0,93,7,-3.33,-99.99,-7.0,-41.66
2019-07-17,31,0,95,7,6.9,0.0,2.15,0.0
2019-07-18,29,21,93,7,-6.45,2100000.0,-2.11,0.0
2019-07-19,30,0,89,5,3.45,-100.0,-4.3,-28.57
2019-07-20,3,0,68,9,-90.0,0.0,-23.6,79.98
2019-07-21,2,0,60,6,-33.32,0.0,-11.76,-33.33
2019-07-22,28,0,91,3,1299.35,0.0,51.67,-49.99
2019-07-23,31,0,98,6,10.71,0.0,7.69,99.97
2019-07-24,34,10,91,5,9.68,1000000.0,-7.14,-16.66
2019-07-25,33,11,92,8,-2.94,10.0,1.1,59.99
2019-07-26,30,0,89,7,-9.09,-99.99,-3.26,-12.5
2019-07-27,4,0,70,9,-86.66,0.0,-21.35,28.57
2019-07-28,2,0,58,5,-49.99,0.0,-17.14,-44.44
2019-07-29,32,0,94,8,1499.25,0.0,62.07,59.99
2019-07-30,33,10,98,8,3.12,1000000.0,4.26,0.0
2019-07-31,34,0,97,16,3.03,-99.99,-1.02,99.99
2019-08-01,33,0,97,13,-2.94,0.0,0.0,-18.75
2019-08-02,32,11,93,9,-3.03,1100000.0,-4.12,-30.77
2019-08-03,5,0,72,2,-84.37,-99.99,-22.58,-77.77
2019-08-04,2,0,61,4,-59.99,0.0,-15.28,99.95
2019-08-05,31,0,94,4,1449.28,0.0,54.1,0.0
2019-08-06,38,21,96,5,22.58,2100000.0,2.13,24.99
2019-08-07,37,0,96,6,-2.63,-100.0,0.0,20.0
2019-08-08,37,0,95,10,0.0,0.0,-1.04,66.66
2019-08-09,35,11,91,5,-5.41,1100000.0,-4.21,-50.0
2019-08-10,5,0,71,7,-85.71,-99.99,-21.98,39.99
2019-08-11,3,0,61,2,-39.99,0.0,-14.08,-71.42
2019-08-12,32,0,98,7,966.34,0.0,60.65,249.88
2019-08-13,36,20,96,8,12.5,2000000.0,-2.04,14.28
2019-08-14,34,10,91,19,-5.56,-50.0,-5.21,137.48
2019-08-15,28,0,89,51,-17.65,-99.99,-2.2,168.41
2019-08-16,34,0,92,34,21.43,0.0,3.37,-33.33
2019-08-17,5,0,70,19,-85.29,0.0,-23.91,-44.12
2019-08-18,3,0,59,13,-39.99,0.0,-15.71,-31.58
2019-08-19,34,10,89,21,1032.99,1000000.0,50.85,61.53
2019-08-20,33,10,95,19,-2.94,0.0,6.74,-9.52
2019-08-21,33,0,99,19,0.0,-99.99,4.21,0.0
2019-08-22,34,0,94,10,3.03,0.0,-5.05,-47.37
2019-08-23,33,10,90,14,-2.94,1000000.0,-4.26,40.0
2019-08-24,5,0,72,7,-84.85,-99.99,-20.0,-50.0
2019-08-25,3,0,63,10,-39.99,0.0,-12.5,42.85
2019-08-26,36,10,88,11,1099.63,1000000.0,39.68,10.0
2019-08-27,37,20,93,9,2.78,99.99,5.68,-18.18
2019-08-28,35,0,91,8,-5.41,-100.0,-2.15,-11.11
2019-08-29,36,10,94,6,2.86,1000000.0,3.3,-25.0
2019-08-30,33,0,87,6,-8.33,-99.99,-7.45,0.0
2019-08-31,4,0,71,4,-87.88,0.0,-18.39,-33.33
2019-09-01,2,0,64,8,-49.99,0.0,-9.86,99.98
2019-09-02,31,0,95,9,1449.28,0.0,48.44,12.5
2019-09-03,30,0,96,7,-3.23,0.0,1.05,-22.22
2019-09-04,31,0,95,7,3.33,0.0,-1.04,0.0
2019-09-05,34,0,91,8,9.68,0.0,-4.21,14.28
2019-09-06,36,10,89,4,5.88,1000000.0,-2.2,-49.99
2019-09-07,4,0,68,3,-88.89,-99.99,-23.6,-24.99
2019-09-08,2,0,60,7,-49.99,0.0,-11.76,133.29
2019-09-09,31,0,94,13,1449.28,0.0,56.67,85.7
2019-09-10,36,0,93,8,16.13,0.0,-1.06,-38.46
2019-09-11,36,0,95,8,0.0,0.0,2.15,0.0
2019-09-12,39,0,95,10,8.33,0.0,0.0,25.0
2019-09-13,36,0,91,3,-7.69,0.0,-4.21,-69.99
2019-09-14,4,0,70,3,-88.89,0.0,-23.08,0.0
2019-09-15,3,0,62,3,-24.99,0.0,-11.43,0.0
2019-09-16,31,9,82,5,933.02,900000.0,32.26,66.64
2019-09-17,31,0,95,4,0.0,-99.99,15.85,-20.0
2019-09-18,30,9,91,6,-3.23,900000.0,-4.21,49.99
2019-09-19,31,10,92,4,3.33,11.11,1.1,-33.33
2019-09-20,34,0,90,5,9.68,-99.99,-2.17,24.99
2019-09-21,4,0,70,3,-88.23,0.0,-22.22,-39.99
2019-09-22,2,0,60,3,-49.99,0.0,-14.29,0.0
2019-09-23,29,0,92,8,1349.33,0.0,53.33,166.61
2019-09-24,29,0,93,5,0.0,0.0,1.09,-37.5
2019-09-25,30,0,95,9,3.45,0.0,2.15,79.98
2019-09-26,29,10,93,4,-3.33,1000000.0,-2.11,-55.55
2019-09-27,29,0,91,6,0.0,-99.99,-2.15,49.99
2019-09-28,4,0,72,8,-86.2,0.0,-20.88,33.33
2019-09-29,3,0,62,5,-24.99,0.0,-13.89,-37.5
2019-09-30,28,0,95,4,833.06,0.0,53.22,-20.0
2019-10-01,29,0,96,10,3.57,0.0,1.05,149.96
2019-10-02,31,0,95,8,6.9,0.0,-1.04,-20.0
2019-10-03,32,10,91,8,3.23,1000000.0,-4.21,0.0
2019-10-04,29,0,93,3,-9.37,-99.99,2.2,-62.49
2019-10-05,3,0,71,8,-89.65,0.0,-23.66,166.61
2019-10-06,3,0,60,5,0.0,0.0,-15.49,-37.5
2019-10-07,30,0,97,6,899.7,0.0,61.67,20.0
2019-10-08,31,0,97,19,3.33,0.0,0.0,216.63
2019-10-09,31,0,95,12,0.0,0.0,-2.06,-36.84
2019-10-10,30,9,89,8,-3.23,900000.0,-6.32,-33.33
2019-10-11,33,19,88,9,10.0,111.1,-1.12,12.5
2019-10-12,4,0,65,5,-87.88,-99.99,-26.14,-44.44
2019-10-13,2,0,58,8,-49.99,0.0,-10.77,59.99
2019-10-14,32,0,89,7,1499.25,0.0,53.45,-12.5
2019-10-15,37,0,98,10,15.62,0.0,10.11,42.85
2019-10-16,34,0,97,8,-8.11,0.0,-1.02,-20.0
2019-10-17,39,0,92,5,14.71,0.0,-5.15,-37.5
2019-10-18,37,10,88,7,-5.13,1000000.0,-4.35,39.99
2019-10-19,4,0,68,3,-89.19,-99.99,-22.73,-57.13
2019-10-20,2,0,60,3,-49.99,0.0,-11.76,0.0
2019-10-21,34,0,89,9,1599.2,0.0,48.33,199.93
2019-10-22,30,9,89,26,-11.76,900000.0,0.0,188.87
2019-10-23,30,0,87,15,0.0,-99.99,-2.25,-42.31
2019-10-24,34,0,87,8,13.33,0.0,0.0,-46.66
2019-10-25,31,0,86,7,-8.82,0.0,-1.15,-12.5
2019-10-26,3,0,67,3,-90.32,0.0,-22.09,-57.13
2019-10-27,3,11,58,2,0.0,1100000.0,-13.43,-33.32
2019-10-28,30,0,87,11,899.7,-99.99,50.0,449.78
2019-10-29,30,9,93,10,0.0,900000.0,6.9,-9.09
2019-10-30,30,0,93,9,0.0,-99.99,0.0,-10.0
2019-10-31,29,0,87,15,-3.33,0.0,-6.45,66.66
2019-11-01,21,0,79,7,-27.59,0.0,-9.2,-53.33
2019-11-02,4,0,64,7,-80.95,0.0,-18.99,0.0
2019-11-03,2,0,61,5,-49.99,0.0,-4.69,-28.57
2019-11-04,35,0,90,10,1649.18,0.0,47.54,99.98
2019-11-05,31,0,95,10,-11.43,0.0,5.56,0.0
2019-11-06,34,0,95,10,9.68,0.0,0.0,0.0
2019-11-07,30,0,90,12,-11.76,0.0,-5.26,20.0
2019-11-08,31,10,89,7,3.33,1000000.0,-1.11,-41.66
2019-11-09,4,0,73,7,-87.09,-99.99,-17.98,0.0
2019-11-10,2,0,61,4,-49.99,0.0,-16.44,-42.85
2019-11-11,30,0,91,9,1399.3,0.0,49.18,124.97
2019-11-12,40,9,94,8,33.33,900000.0,3.3,-11.11
2019-11-13,41,0,97,12,2.5,-99.99,3.19,49.99
2019-11-14,36,0,93,29,-12.19,0.0,-4.12,141.65
2019-11-15,30,0,85,10,-16.67,0.0,-8.6,-65.51
2019-11-16,3,0,74,7,-90.0,0.0,-12.94,-30.0
2019-11-17,3,0,63,2,0.0,0.0,-14.86,-71.42
2019-11-18,30,0,88,6,899.7,0.0,39.68,199.9
2019-11-19,27,9,93,9,-10.0,900000.0,5.68,49.99
2019-11-20,29,0,93,6,7.41,-99.99,0.0,-33.33
2019-11-21,28,0,93,5,-3.45,0.0,0.0,-16.66
2019-11-22,31,0,91,4,10.71,0.0,-2.15,-20.0
2019-11-23,3,0,66,5,-90.32,0.0,-27.47,24.99
2019-11-24,3,0,61,3,0.0,0.0,-7.58,-39.99
2019-11-25,28,19,94,30,833.06,1900000.0,54.1,899.7
2019-11-26,31,0,96,29,10.71,-99.99,2.13,-3.33
2019-11-27,26,9,89,19,-16.13,900000.0,-7.29,-34.48
2019-11-28,29,0,92,10,11.54,-99.99,3.37,-47.37
2019-11-29,28,0,89,7,-3.45,0.0,-3.26,-30.0
2019-11-30,3,0,72,5,-89.28,0.0,-19.1,-28.57
2019-12-01,2,0,60,3,-33.32,0.0,-16.67,-39.99
2019-12-02,28,9,90,7,1299.35,900000.0,50.0,133.29
2019-12-03,28,19,92,6,0.0,111.1,2.22,-14.28
2019-12-04,30,0,92,7,7.14,-99.99,0.0,16.66
2019-12-05,28,0,92,8,-6.67,0.0,0.0,14.28
